degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
masters,8,engineering,entry,40,medium,Mexico,113767.14
masters,7,engineering,entry,25,micro,Iran,57441.36
phd,11,design,intermediate,30,micro,India,115878.69
phd,7,research,entry,4,large,Germany,67642.53
bachelors,7,design,intermediate,8,micro,China,45723.83
bachelors,8,law,senior,13,small,Mexico,118938.01
bachelors,9,sales,senior,32,small,Thailand,121209.85
bachelors,7,law,senior,31,micro,Brazil,140737.88
masters,7,research,entry,32,large,India,101086.75
phd,7,research,senior,1,large,Indonesia,119882.74
masters,7,marketing,entry,11,micro,Bangladesh,37446.66
bachelors,10,medicine,intermediate,13,micro,Germany,90617.13
bachelors,10,research,entry,5,micro,Ethiopia,34990.81
bachelors,8,engineering,intermediate,31,medium,Nigeria,110025.57
phd,8,design,senior,10,medium,Iran,111020.45
bachelors,7,education,entry,12,medium,Thailand,38930.16
masters,6,design,senior,12,medium,Brazil,103255.85
masters,10,engineering,entry,19,micro,Egypt,60285.77
phd,12,sales,senior,19,large,India,184119.01
phd,12,law,senior,20,large,Iran,257033.24
bachelors,10,research,intermediate,5,medium,Iran,62651.77
masters,6,research,intermediate,3,large,Vietnam,71625.81
masters,11,engineering,senior,25,medium,Thailand,163478.39
masters,6,law,entry,34,micro,Brazil,80231.91
bachelors,6,finance,senior,13,large,Egypt,133299.61
phd,12,finance,intermediate,5,small,Germany,95623.38
phd,6,engineering,entry,37,large,Ethiopia,134194.53
phd,12,sales,senior,18,large,Thailand,179131.78
phd,6,design,senior,7,small,Turkey,83480.57
phd,8,design,intermediate,14,large,China,105787.73
bachelors,11,medicine,entry,23,small,Iran,88094.62
bachelors,11,sales,intermediate,12,micro,Germany,52943.09
bachelors,9,it,senior,28,large,Canada,178033.92
bachelors,11,design,senior,1,micro,Mexico,82729.11
bachelors,7,education,senior,17,medium,Thailand,99185.0
masters,10,law,intermediate,19,micro,Russia,87392.59
phd,12,sales,senior,30,small,USA,136641.95
bachelors,7,finance,senior,21,micro,Turkey,108875.85
phd,7,research,intermediate,21,large,Germany,134700.37
phd,6,education,entry,2,small,China,34429.21
masters,9,education,senior,5,micro,Vietnam,77117.78
masters,10,marketing,senior,19,micro,Turkey,109559.68
phd,10,law,intermediate,0,small,DR Congo,80311.93
masters,8,law,intermediate,21,medium,Egypt,116172.48
phd,8,marketing,senior,21,medium,China,144851.79
masters,10,education,senior,33,micro,USA,123822.75
bachelors,6,it,intermediate,35,medium,Philippines,111901.19
masters,8,finance,intermediate,16,large,Canada,119143.54
phd,10,design,intermediate,37,small,Mexico,136484.61
phd,6,sales,senior,24,medium,Mexico,103645.46
bachelors,6,education,intermediate,31,small,Nigeria,80094.63
phd,6,finance,senior,24,large,Japan,193423.05
bachelors,11,engineering,entry,36,medium,China,107536.9
phd,11,finance,senior,17,micro,Russia,143090.04
bachelors,12,design,entry,32,micro,Mexico,83049.4
bachelors,9,law,senior,21,medium,Vietnam,170851.09
masters,11,marketing,senior,10,small,Pakistan,111558.51
phd,9,design,entry,14,small,Russia,57341.73
masters,12,medicine,intermediate,40,large,Pakistan,227051.79
bachelors,6,marketing,entry,18,medium,Pakistan,49497.85
bachelors,8,it,entry,20,micro,Turkey,54048.73
bachelors,7,education,senior,8,large,Indonesia,103995.05
masters,9,engineering,intermediate,13,large,USA,96023.92
phd,6,sales,entry,0,micro,China,31505.02
phd,9,engineering,intermediate,1,micro,Thailand,58633.56
masters,12,medicine,intermediate,1,micro,USA,78900.8
bachelors,6,research,intermediate,39,micro,Brazil,91128.44
bachelors,8,marketing,entry,30,medium,Pakistan,72053.24
phd,12,design,senior,39,micro,Mexico,160031.81
masters,7,medicine,intermediate,6,small,Brazil,68974.73
bachelors,11,sales,senior,26,small,Ethiopia,110277.31
bachelors,12,it,entry,6,small,Philippines,51351.03
bachelors,8,engineering,entry,25,small,Pakistan,70435.38
phd,11,finance,intermediate,36,small,Indonesia,164372.37
phd,11,research,senior,21,large,Ethiopia,213007.23
masters,6,engineering,senior,20,small,Iran,107556.31
masters,12,marketing,intermediate,22,medium,Indonesia,118743.27
masters,6,engineering,intermediate,32,medium,Ethiopia,99133.87
masters,8,design,intermediate,19,medium,Philippines,86708.28
phd,7,design,entry,19,large,Mexico,91988.47
bachelors,6,finance,intermediate,27,large,Philippines,120904.68
bachelors,6,law,senior,38,large,Nigeria,184975.84
bachelors,12,engineering,intermediate,34,large,Japan,157554.89
bachelors,9,marketing,senior,37,micro,Indonesia,132183.55
masters,8,marketing,intermediate,29,micro,Iran,76919.95
bachelors,11,sales,senior,17,small,Iran,109712.76
phd,12,medicine,intermediate,5,small,Canada,110688.92
bachelors,7,it,senior,24,micro,Pakistan,114485.6
masters,11,sales,intermediate,38,large,Japan,144327.42
bachelors,12,finance,intermediate,37,medium,Vietnam,146458.04
masters,8,engineering,entry,11,micro,Philippines,40851.06
bachelors,7,law,entry,12,large,Turkey,75231.37
phd,8,finance,intermediate,14,large,Nigeria,138784.98
masters,12,education,senior,24,small,Egypt,127321.05
bachelors,9,finance,senior,4,medium,Mexico,112593.84
bachelors,11,sales,entry,7,medium,Ethiopia,37185.58
bachelors,10,medicine,intermediate,32,micro,Pakistan,126247.95
masters,12,research,entry,15,medium,Mexico,69652.49
bachelors,6,medicine,entry,5,large,China,54606.75
bachelors,6,sales,intermediate,9,small,Ethiopia,47232.1
bachelors,8,it,entry,1,micro,China,27228.02
bachelors,9,finance,senior,5,micro,India,82925.46
masters,8,finance,entry,0,medium,Russia,40114.45
phd,12,finance,intermediate,27,medium,Germany,146297.66
masters,10,research,intermediate,33,micro,Turkey,100838.65
bachelors,11,it,intermediate,38,large,Brazil,198472.42
masters,9,law,entry,18,large,Bangladesh,100013.45
masters,7,it,intermediate,35,medium,Vietnam,130091.93
bachelors,6,marketing,entry,0,large,Indonesia,27410.28
phd,6,marketing,entry,12,medium,Mexico,57004.33
masters,11,it,intermediate,16,micro,Russia,86722.1
masters,12,law,entry,26,large,Egypt,141326.64
bachelors,6,sales,senior,6,medium,Vietnam,78675.53
bachelors,12,law,senior,9,small,Nigeria,125133.05
bachelors,10,sales,senior,37,micro,Bangladesh,122341.15
phd,8,engineering,intermediate,10,large,Bangladesh,118694.07
phd,11,marketing,intermediate,30,micro,USA,95757.73
masters,9,law,senior,37,small,Germany,190213.55
phd,8,sales,entry,31,medium,USA,88620.33
masters,6,marketing,entry,34,large,Indonesia,86777.49
bachelors,7,sales,intermediate,33,micro,Iran,70554.76
masters,12,design,intermediate,40,small,Mexico,127162.61
masters,11,sales,entry,27,small,Ethiopia,77710.21
masters,6,it,entry,11,large,Canada,62585.79
bachelors,7,design,intermediate,23,small,Canada,74564.79
bachelors,6,education,senior,28,large,India,136621.01
phd,7,law,senior,28,micro,Brazil,143851.68
bachelors,12,medicine,intermediate,25,small,Japan,123732.97
masters,9,education,intermediate,24,medium,Germany,91642.25
bachelors,7,education,intermediate,28,micro,Russia,62476.19
bachelors,10,it,intermediate,37,medium,Mexico,146146.2
bachelors,10,it,intermediate,34,large,Thailand,148462.18
masters,6,sales,entry,9,large,Nigeria,47979.52
masters,12,it,senior,13,small,Mexico,140358.26
bachelors,6,marketing,senior,28,micro,India,98024.73
phd,7,it,entry,4,micro,Brazil,48169.69
bachelors,7,law,intermediate,26,large,Philippines,124167.45
masters,11,research,entry,8,micro,Nigeria,42655.93
phd,11,medicine,senior,24,micro,Iran,159271.95
bachelors,6,finance,intermediate,0,small,USA,47405.89
masters,9,law,intermediate,12,micro,Turkey,74428.56
bachelors,7,education,intermediate,29,micro,Indonesia,68897.12
bachelors,12,research,entry,20,medium,India,78712.31
masters,7,law,senior,6,medium,Ethiopia,118706.08
phd,11,education,senior,20,micro,Ethiopia,119246.23
phd,8,education,intermediate,33,small,Indonesia,102350.52
phd,7,marketing,entry,26,medium,China,83216.79
phd,10,marketing,senior,34,large,Vietnam,189867.29
phd,9,medicine,intermediate,8,large,Thailand,123865.94
masters,12,marketing,senior,7,small,Bangladesh,106926.21
masters,12,finance,intermediate,30,medium,Indonesia,155975.12
phd,7,education,intermediate,0,small,Vietnam,48761.96
masters,9,marketing,senior,7,medium,Egypt,109069.19
phd,6,research,entry,8,micro,China,42091.1
bachelors,6,sales,senior,19,medium,Indonesia,96273.39
masters,9,engineering,senior,22,small,Germany,135416.85
phd,7,engineering,senior,20,large,China,172823.45
bachelors,6,it,entry,9,small,Vietnam,44315.95
masters,12,marketing,intermediate,4,micro,China,54702.13
masters,7,law,entry,34,small,Egypt,100052.87
phd,8,research,intermediate,13,micro,Philippines,74338.54
bachelors,12,medicine,intermediate,3,micro,Vietnam,69528.28
phd,10,finance,senior,8,medium,Nigeria,154234.51
phd,11,it,senior,22,large,USA,211369.23
masters,8,education,intermediate,33,small,Canada,94200.68
masters,8,sales,intermediate,32,micro,Turkey,85540.14
masters,10,sales,entry,19,large,India,80119.55
masters,9,design,senior,26,small,Ethiopia,114374.84
bachelors,6,finance,senior,19,small,Philippines,108287.35
bachelors,10,design,senior,5,large,Indonesia,113115.94
masters,10,research,intermediate,28,medium,China,125916.19
bachelors,8,law,entry,15,small,India,65311.48
phd,11,medicine,intermediate,17,large,Russia,159484.13
phd,6,law,senior,18,small,Vietnam,126482.7
phd,6,marketing,entry,5,small,Japan,38841.03
bachelors,12,medicine,entry,31,micro,Japan,93406.02
bachelors,10,research,entry,34,small,DR Congo,97466.19
phd,10,it,intermediate,11,large,DR Congo,143723.56
masters,11,design,senior,37,small,Indonesia,155255.03
bachelors,9,medicine,intermediate,16,medium,India,104196.71
phd,7,sales,intermediate,14,small,Indonesia,67048.66
phd,10,marketing,intermediate,20,large,Brazil,142576.2
phd,12,design,senior,18,small,Bangladesh,136333.8
bachelors,12,finance,intermediate,29,small,Iran,112200.91
phd,9,finance,intermediate,6,medium,Mexico,103092.95
bachelors,12,marketing,intermediate,13,small,Philippines,83597.53
phd,8,engineering,senior,38,large,Mexico,220592.57
bachelors,11,law,senior,18,large,Philippines,195412.7
masters,8,marketing,entry,18,small,Brazil,56399.69
phd,10,design,senior,5,large,DR Congo,142708.33
phd,12,it,intermediate,24,small,Germany,121825.13
masters,6,medicine,senior,21,medium,Russia,155279.63
phd,7,finance,entry,7,medium,China,64314.56
bachelors,9,engineering,entry,10,medium,DR Congo,48850.91
phd,8,education,entry,37,small,Russia,89493.98
bachelors,11,engineering,intermediate,12,micro,Indonesia,75744.4
masters,8,finance,entry,1,small,Russia,36410.0
bachelors,7,marketing,senior,29,medium,Russia,129106.8
masters,6,finance,entry,16,large,Iran,69382.94
masters,10,law,intermediate,33,large,Ethiopia,185948.71
bachelors,9,medicine,entry,7,micro,Mexico,43531.45
phd,8,design,intermediate,11,medium,Brazil,91462.58
phd,6,engineering,entry,20,micro,Nigeria,57301.4
phd,12,engineering,senior,18,micro,DR Congo,136896.7
phd,12,education,senior,35,medium,Vietnam,161502.63
bachelors,10,education,intermediate,17,small,Japan,75132.95
bachelors,11,sales,entry,10,micro,Iran,39994.63
bachelors,6,law,entry,23,micro,Canada,59631.31
phd,10,law,entry,6,micro,Germany,57307.82
bachelors,9,finance,entry,10,small,Japan,44582.46
masters,9,medicine,senior,38,micro,Japan,175533.58
phd,8,education,entry,22,medium,Ethiopia,78139.11
masters,11,marketing,entry,5,large,Germany,56071.19
bachelors,8,it,senior,7,large,Turkey,134210.45
masters,11,design,senior,8,small,Russia,94284.6
masters,11,it,intermediate,8,small,Vietnam,86761.59
phd,6,law,intermediate,32,small,Bangladesh,121190.0
masters,10,it,intermediate,6,medium,Philippines,82167.11
bachelors,11,research,senior,30,large,Thailand,201654.0
phd,9,finance,intermediate,29,large,Ethiopia,168045.27
phd,12,law,senior,35,micro,DR Congo,210544.46
phd,8,finance,entry,4,small,Ethiopia,52855.79
bachelors,6,medicine,intermediate,16,small,Vietnam,75983.28
masters,11,education,entry,17,large,Japan,74115.46
masters,6,medicine,intermediate,10,small,Ethiopia,85514.28
masters,6,medicine,intermediate,6,small,Thailand,64981.09
masters,10,medicine,intermediate,13,large,Philippines,129675.22
masters,9,sales,intermediate,35,micro,Russia,78517.81
masters,8,medicine,senior,11,micro,India,122326.61
masters,10,marketing,senior,34,micro,Canada,129955.45
phd,11,it,senior,22,small,Russia,181715.01
bachelors,11,research,entry,33,medium,DR Congo,98643.56
masters,8,sales,senior,12,small,Brazil,92730.83
masters,8,education,entry,22,micro,Vietnam,54003.16
bachelors,11,engineering,senior,4,micro,Nigeria,92388.81
bachelors,9,law,intermediate,12,medium,Iran,100574.22
bachelors,7,medicine,entry,38,micro,Japan,92082.2
phd,7,finance,senior,31,small,Egypt,152444.39
phd,11,education,entry,32,large,Bangladesh,127862.99
bachelors,7,sales,entry,25,micro,Turkey,44522.5
masters,6,engineering,intermediate,16,large,Iran,98888.04
masters,11,design,senior,26,medium,Canada,142773.02
masters,8,medicine,intermediate,27,micro,Iran,101170.69
masters,8,medicine,senior,2,large,Philippines,147156.54
phd,9,it,senior,34,micro,Bangladesh,150999.5
masters,11,engineering,entry,5,medium,Russia,50962.8
bachelors,10,finance,senior,23,large,Egypt,175533.04
masters,6,marketing,senior,12,micro,Iran,76834.4
bachelors,10,design,entry,13,small,Germany,45058.58
masters,8,law,intermediate,2,micro,Egypt,55377.41
bachelors,6,engineering,intermediate,13,micro,Germany,58010.12
bachelors,7,research,senior,0,micro,Turkey,72694.19
phd,6,medicine,entry,35,medium,Indonesia,134017.78
masters,12,marketing,senior,28,medium,Vietnam,169873.8
phd,11,engineering,senior,2,large,Nigeria,157485.26
masters,12,sales,entry,33,medium,Ethiopia,96720.41
phd,10,education,intermediate,21,large,Japan,117587.32
phd,9,law,senior,19,micro,Bangladesh,133752.42
masters,11,engineering,senior,30,small,India,151258.04
bachelors,9,engineering,entry,26,micro,Philippines,61851.76
phd,7,marketing,intermediate,11,large,Canada,89607.86
masters,11,education,senior,16,small,Brazil,100736.31
phd,7,law,senior,40,large,Canada,249706.17
masters,8,it,senior,0,medium,Iran,102469.42
phd,9,education,entry,4,medium,Japan,50146.97
masters,11,engineering,senior,30,small,Vietnam,144418.08
phd,12,it,entry,13,small,Bangladesh,84478.59
phd,10,engineering,senior,1,medium,Iran,129143.71
masters,11,law,senior,14,large,India,206353.1
masters,10,law,entry,10,micro,Ethiopia,50355.19
bachelors,6,design,entry,13,medium,USA,46861.91
bachelors,9,design,entry,3,small,Indonesia,28008.84
masters,12,engineering,senior,13,small,Indonesia,117309.16
bachelors,10,marketing,intermediate,13,large,Thailand,95367.03
phd,12,law,entry,26,micro,India,110594.13
phd,12,research,senior,2,large,USA,166464.99
phd,6,engineering,intermediate,30,small,Vietnam,93494.05
masters,11,it,senior,8,large,USA,169599.06
bachelors,12,law,senior,40,medium,Japan,228233.69
masters,6,it,entry,12,large,Ethiopia,63844.13
bachelors,10,sales,senior,36,large,Nigeria,166078.83
phd,6,law,intermediate,37,large,Japan,189516.48
phd,12,law,senior,2,small,Bangladesh,148950.76
bachelors,8,sales,entry,15,small,Bangladesh,39215.92
bachelors,8,marketing,intermediate,18,medium,Vietnam,78458.17
masters,8,engineering,entry,5,medium,Brazil,45657.39
bachelors,10,finance,entry,25,micro,Thailand,65228.86
phd,11,education,senior,36,large,Brazil,212573.94
masters,7,medicine,senior,11,large,Japan,157937.48
phd,11,marketing,senior,31,medium,Japan,158941.45
phd,6,sales,intermediate,0,micro,Indonesia,47206.4
phd,7,medicine,entry,19,medium,Egypt,92823.68
phd,11,it,senior,19,small,Turkey,145703.82
masters,10,design,entry,21,large,Philippines,95045.22
masters,10,education,intermediate,26,micro,Russia,81268.8
phd,11,research,senior,13,medium,Egypt,143292.22
masters,8,it,entry,33,medium,USA,98468.73
phd,6,sales,entry,16,small,USA,47021.85
masters,8,research,intermediate,5,micro,Brazil,51359.42
phd,10,engineering,intermediate,7,large,Pakistan,116004.68
masters,8,finance,intermediate,22,micro,Egypt,94574.15
phd,9,medicine,intermediate,29,medium,Canada,148440.87
masters,10,finance,intermediate,12,large,Russia,116922.82
bachelors,6,education,senior,5,medium,USA,78960.9
bachelors,8,education,intermediate,32,micro,Brazil,79596.12
bachelors,9,law,intermediate,23,micro,Bangladesh,84965.92
masters,10,education,senior,27,medium,Egypt,131949.12
phd,8,it,entry,40,large,Philippines,165696.0
phd,6,marketing,senior,21,micro,Iran,94799.76
masters,10,finance,senior,30,small,Egypt,147442.54
phd,11,law,intermediate,12,large,Thailand,164899.12
phd,12,law,entry,19,micro,Mexico,96849.3
bachelors,10,medicine,entry,1,large,Japan,48461.97
phd,9,finance,intermediate,4,large,Indonesia,99485.05
masters,7,medicine,senior,25,medium,Pakistan,181221.21
masters,10,education,senior,36,small,Canada,121573.65
bachelors,12,sales,entry,2,large,USA,38723.3
bachelors,10,sales,entry,11,large,Brazil,53965.77
phd,12,sales,intermediate,25,medium,Vietnam,119204.78
masters,8,engineering,intermediate,37,medium,Bangladesh,136085.74
masters,9,marketing,senior,26,micro,Germany,104812.46
phd,8,marketing,senior,11,large,Ethiopia,142727.96
bachelors,8,marketing,entry,11,medium,China,43550.58
phd,12,medicine,entry,14,large,Ethiopia,124299.92
masters,11,finance,senior,5,medium,DR Congo,122464.3
bachelors,10,law,entry,39,large,Vietnam,146966.38
masters,10,engineering,senior,23,small,Mexico,129641.55
bachelors,9,engineering,senior,33,micro,Vietnam,113465.99
bachelors,12,it,entry,4,micro,Japan,35143.54
masters,9,education,entry,11,micro,Brazil,41773.54
masters,11,law,senior,15,small,Mexico,144840.97
bachelors,11,engineering,entry,3,small,Ethiopia,39274.94
masters,11,it,entry,0,micro,Pakistan,37887.89
phd,10,sales,entry,1,small,Philippines,37878.46
bachelors,9,marketing,entry,23,medium,Philippines,73358.7
phd,11,education,intermediate,3,medium,Indonesia,78162.98
bachelors,10,law,senior,4,large,Pakistan,153631.32
bachelors,12,finance,senior,7,small,Vietnam,109616.11
masters,9,it,intermediate,14,large,Canada,126121.03
phd,9,marketing,entry,38,micro,Germany,97560.8
bachelors,11,research,senior,1,micro,Vietnam,80737.15
bachelors,6,law,senior,31,small,India,135903.11
masters,9,design,entry,7,small,Canada,44729.48
phd,9,engineering,senior,29,medium,USA,174543.61
phd,12,design,senior,40,large,Vietnam,242321.16
phd,10,law,entry,26,micro,Russia,96536.12
bachelors,10,engineering,senior,39,small,Pakistan,145553.34
phd,9,law,senior,7,micro,Thailand,128335.53
bachelors,10,medicine,senior,36,small,Indonesia,208694.31
masters,7,law,intermediate,7,large,Indonesia,97055.98
phd,6,design,senior,7,medium,India,90720.43
masters,6,research,intermediate,0,medium,Nigeria,53008.25
bachelors,9,medicine,entry,2,large,Thailand,47664.71
bachelors,12,law,senior,5,micro,Indonesia,116944.14
phd,12,law,entry,14,small,Egypt,87123.75
masters,12,engineering,senior,33,small,USA,182079.56
masters,12,research,entry,22,small,Bangladesh,78035.96
masters,8,engineering,senior,20,small,Ethiopia,118153.07
phd,11,it,senior,21,large,Philippines,202804.02
bachelors,8,marketing,entry,24,medium,Iran,60891.17
masters,10,sales,senior,27,small,Ethiopia,125400.44
bachelors,10,research,entry,32,medium,Ethiopia,91380.4
masters,8,design,senior,8,micro,Pakistan,85599.36
bachelors,9,medicine,intermediate,19,small,India,106217.9
phd,9,it,entry,28,large,Japan,146677.74
bachelors,11,it,senior,40,small,Turkey,192431.85
bachelors,8,research,entry,15,small,Canada,56251.57
phd,8,medicine,senior,18,micro,Russia,142597.54
masters,12,it,entry,14,medium,Germany,84079.81
bachelors,10,design,entry,13,large,Mexico,70769.32
phd,7,finance,entry,18,small,Brazil,76145.7
masters,8,sales,senior,27,medium,USA,120369.9
bachelors,7,research,entry,36,micro,Russia,65168.61
masters,8,research,entry,13,small,India,51337.3
bachelors,8,research,entry,26,large,Bangladesh,93659.41
phd,8,engineering,entry,16,micro,Bangladesh,60180.45
masters,6,medicine,entry,40,large,Mexico,142338.43
bachelors,8,marketing,senior,31,medium,Egypt,132604.7
bachelors,11,finance,senior,22,medium,Mexico,174340.37
masters,12,marketing,entry,35,large,Nigeria,119942.85
bachelors,8,design,entry,0,large,Brazil,30787.6
masters,10,law,entry,37,small,Philippines,111130.72
masters,12,engineering,entry,3,micro,Thailand,37380.56
phd,7,marketing,senior,11,large,DR Congo,132255.45
bachelors,12,marketing,senior,7,large,Ethiopia,139293.21
bachelors,10,sales,intermediate,10,small,Pakistan,54508.49
masters,6,marketing,intermediate,33,large,Bangladesh,111958.8
masters,8,engineering,senior,31,large,Indonesia,179420.05
phd,10,medicine,senior,4,medium,Canada,153966.22
phd,7,design,senior,25,medium,Pakistan,145733.59
bachelors,10,marketing,senior,23,micro,Bangladesh,106045.22
phd,11,design,intermediate,30,small,Russia,131440.82
bachelors,10,engineering,entry,30,medium,China,84439.96
masters,6,marketing,intermediate,23,medium,Vietnam,84077.82
phd,11,marketing,intermediate,26,small,Iran,102460.36
masters,8,engineering,intermediate,35,small,Vietnam,116021.63
bachelors,10,research,senior,19,medium,Ethiopia,122997.11
phd,8,law,entry,9,micro,Egypt,55709.99
bachelors,7,research,senior,28,medium,Thailand,130286.38
bachelors,11,marketing,intermediate,16,large,Turkey,99352.58
phd,11,education,senior,10,medium,Ethiopia,112044.24
bachelors,9,engineering,entry,24,micro,Iran,62654.5
bachelors,12,finance,entry,16,small,Japan,64590.14
bachelors,11,finance,entry,37,large,Russia,150556.04
masters,7,marketing,entry,33,large,USA,104457.65
phd,12,law,intermediate,5,small,DR Congo,100960.03
bachelors,11,research,intermediate,1,large,USA,81492.82
phd,11,medicine,entry,13,small,Mexico,83618.12
bachelors,8,law,senior,28,large,Vietnam,184451.25
bachelors,8,engineering,entry,1,small,Russia,27773.21
bachelors,10,medicine,entry,36,micro,Egypt,114626.66
masters,11,finance,entry,39,medium,Brazil,135664.73
phd,6,education,entry,26,large,Pakistan,76902.21
phd,8,research,intermediate,13,small,Iran,77756.45
bachelors,12,design,senior,19,small,Egypt,126010.42
bachelors,10,sales,intermediate,39,small,Ethiopia,97688.22
masters,8,design,intermediate,16,large,Thailand,107154.88
bachelors,9,finance,senior,7,small,Iran,107398.4
bachelors,7,design,intermediate,5,large,Turkey,69240.55
bachelors,6,marketing,intermediate,16,micro,Egypt,52487.07
bachelors,7,marketing,senior,37,large,Mexico,176630.0
bachelors,9,research,intermediate,21,micro,Thailand,84790.88
masters,9,finance,entry,29,small,Germany,98433.71
bachelors,10,sales,entry,14,large,Canada,65888.63
phd,10,finance,entry,34,medium,Thailand,118130.08
bachelors,12,medicine,entry,30,large,Ethiopia,138941.69
masters,6,research,senior,6,medium,Nigeria,88950.1
phd,8,education,intermediate,1,medium,Canada,60010.14
phd,12,law,senior,11,small,India,147341.59
masters,12,law,senior,39,micro,Egypt,177115.36
masters,8,research,entry,9,small,Philippines,46488.87
bachelors,7,engineering,senior,2,small,Vietnam,77204.87
bachelors,6,it,senior,6,medium,Turkey,104046.31
phd,12,law,entry,34,micro,Bangladesh,113743.68
bachelors,9,law,entry,24,medium,Turkey,96241.9
phd,11,finance,senior,33,large,USA,258225.05
masters,8,finance,senior,33,large,Nigeria,191965.04
phd,9,design,intermediate,39,medium,Mexico,126844.28
masters,7,marketing,intermediate,5,medium,Ethiopia,60710.1
phd,7,education,senior,29,medium,India,127462.76
phd,9,law,senior,31,medium,Japan,212529.91
masters,12,engineering,senior,6,micro,Bangladesh,103154.23
masters,9,education,senior,24,micro,Mexico,107065.58
masters,9,it,senior,33,medium,India,176242.8
masters,6,law,entry,17,micro,Bangladesh,58082.03
phd,12,finance,entry,3,medium,Mexico,73895.74
phd,7,engineering,senior,29,medium,Nigeria,163430.99
phd,8,it,entry,35,large,USA,130092.37
phd,12,design,senior,7,micro,Germany,102824.37
phd,8,marketing,entry,16,small,Brazil,63297.36
phd,11,medicine,intermediate,0,large,Bangladesh,126964.86
masters,9,education,entry,40,micro,Germany,80723.32
masters,7,it,intermediate,11,large,Germany,98673.66
phd,9,education,senior,8,small,Egypt,103035.06
phd,8,it,entry,0,small,Bangladesh,45616.83
masters,6,law,senior,0,medium,Canada,99572.63
phd,10,education,intermediate,32,micro,Turkey,88474.77
bachelors,10,it,senior,24,large,Nigeria,177538.52
bachelors,7,medicine,intermediate,14,medium,Brazil,90481.25
bachelors,12,marketing,senior,3,large,Russia,135759.26
masters,12,education,entry,23,medium,Canada,77394.82
phd,11,design,intermediate,1,large,India,96763.42
masters,7,research,entry,16,micro,Canada,53726.86
masters,7,design,intermediate,37,small,Nigeria,90056.71
phd,10,engineering,entry,12,small,Mexico,72559.28
bachelors,6,finance,intermediate,30,medium,Bangladesh,111296.75
bachelors,6,sales,senior,30,medium,Brazil,113169.6
bachelors,6,design,senior,18,large,Japan,129364.87
phd,7,education,senior,29,small,Russia,110068.64
masters,9,law,intermediate,6,large,Ethiopia,94040.22
masters,8,finance,intermediate,39,micro,Ethiopia,112975.45
masters,7,finance,intermediate,21,micro,Germany,83089.09
bachelors,7,design,entry,27,medium,India,64131.79
bachelors,8,marketing,intermediate,7,medium,Russia,59192.12
bachelors,7,design,entry,37,large,Germany,102918.53
phd,12,research,intermediate,27,small,Japan,141642.91
phd,12,law,intermediate,11,small,Iran,120926.52
phd,12,law,entry,3,medium,Indonesia,69068.01
bachelors,10,marketing,entry,27,small,Canada,76630.25
bachelors,9,education,intermediate,22,micro,Canada,66733.33
bachelors,9,medicine,senior,26,medium,Turkey,167340.05
phd,7,finance,entry,12,micro,Mexico,59165.17
phd,9,marketing,intermediate,29,micro,Nigeria,89484.09
phd,7,medicine,senior,28,medium,Mexico,199500.59
phd,12,education,entry,27,micro,Mexico,76489.16
masters,9,finance,senior,1,micro,Indonesia,94223.62
masters,10,education,senior,14,large,Germany,127195.86
masters,10,finance,entry,35,micro,Brazil,100087.54
phd,12,finance,senior,2,medium,Brazil,147771.78
phd,7,sales,entry,1,large,Thailand,46194.82
phd,11,marketing,intermediate,34,large,DR Congo,170137.94
phd,10,medicine,senior,32,micro,Indonesia,183030.38
bachelors,8,finance,entry,21,small,USA,65825.37
masters,9,research,entry,34,small,Germany,83133.06
phd,11,medicine,intermediate,11,micro,Ethiopia,107556.58
bachelors,8,marketing,intermediate,4,micro,Russia,41671.58
masters,10,education,senior,17,medium,Ethiopia,111667.47
masters,8,engineering,entry,27,small,Iran,68624.64
phd,9,research,entry,20,small,Pakistan,86329.5
masters,7,research,entry,25,large,India,101556.83
bachelors,12,education,senior,14,small,Vietnam,112123.65
bachelors,12,law,entry,7,large,Indonesia,64549.23
masters,8,marketing,senior,2,micro,Turkey,71214.26
phd,10,engineering,intermediate,14,small,Bangladesh,89253.83
phd,10,research,intermediate,11,large,Pakistan,131309.62
bachelors,7,medicine,entry,8,medium,USA,56297.54
masters,9,finance,senior,14,large,Pakistan,164062.44
bachelors,6,law,intermediate,29,large,Ethiopia,128533.61
masters,11,research,intermediate,34,micro,Canada,112750.36
masters,10,finance,entry,26,small,Brazil,91179.32
bachelors,10,sales,senior,25,medium,DR Congo,130914.53
masters,7,finance,senior,37,small,Turkey,139946.94
bachelors,8,law,intermediate,39,large,Brazil,165630.34
bachelors,11,education,senior,7,small,Brazil,84610.33
masters,10,it,intermediate,12,micro,Turkey,85058.76
masters,8,it,intermediate,26,large,Bangladesh,138441.65
masters,12,sales,senior,3,medium,India,100599.85
masters,9,marketing,entry,8,small,Turkey,42537.89
bachelors,6,marketing,entry,36,large,Pakistan,90398.23
phd,12,medicine,entry,15,medium,USA,122638.21
phd,10,law,intermediate,15,medium,India,124005.22
masters,12,design,entry,34,small,USA,89378.71
masters,12,it,entry,13,large,Brazil,84920.19
bachelors,12,medicine,intermediate,35,small,Canada,149086.79
bachelors,7,marketing,intermediate,2,micro,Philippines,36584.93
masters,6,research,entry,3,small,India,32251.33
phd,7,education,intermediate,9,medium,Thailand,75199.63
